SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
NESCO, EQ, 01-Oct-2020,538.65,548.5,558,531,533.7,532.45,539.88,128081,691.49,5466,63556,49.62
NESTLEIND, EQ, 01-Oct-2020,15918.65,15919,16050,15797.6,16000,16000.5,15956.42,62638,9994.78,15751,21816,34.83
NETF, EQ, 01-Oct-2020,131.01,136.97,136.97,130,131.07,131.07,136.53,192,0.26,23,178,92.71
NETFCONSUM, EQ, 01-Oct-2020,53.66,52.15,53.88,52.15,53.3,53.53,53.39,2629,1.4,48,2397,91.18
NETFDIVOPP, EQ, 01-Oct-2020,28.19,28.94,28.94,27.2,27.89,27.89,27.36,1591,0.44,30,1300,81.71
NETFIT, EQ, 01-Oct-2020,20,20.5,20.98,19.95,20.24,20.2,20.19,157472,31.79,547,126121,80.09
NETFLTGILT, EQ, 01-Oct-2020,21.91,22,22,21.87,21.9,21.9,21.94,32947,7.23,60,26061,79.1
NETFMID150, EQ, 01-Oct-2020,65.14,65.01,65.99,65.01,65.35,65.76,65.71,36750,24.15,307,20729,56.41
NETFNIF100, EQ, 01-Oct-2020,115.5,118,121.8,115.01,120,120,120.15,709,0.85,20,449,63.33
NETFNV20, EQ, 01-Oct-2020,60.2,60.02,60.7,60.02,60.08,60.12,60.11,1832,1.1,23,1811,98.85
NETWORK18, EQ, 01-Oct-2020,33.05,33.1,34.05,33.1,33.6,33.55,33.57,549856,184.59,1695,300690,54.69
NEULANDLAB, EQ, 01-Oct-2020,1147.7,1180,1189.8,1155.75,1176.3,1177.95,1172.52,144898,1698.96,7628,61929,42.74
NEWGEN, EQ, 01-Oct-2020,216.75,218,223,216.9,219.1,219.55,221.18,30638,67.76,1955,17806,58.12
NEXTMEDIA, BE, 01-Oct-2020,4.55,4.35,4.35,4.35,4.35,4.35,4.35,1194,0.05,6, -, -
NFL, EQ, 01-Oct-2020,32.35,33.9,33.9,32.85,33.05,33,33.18,445964,147.95,1869,161691,36.26
NH, EQ, 01-Oct-2020,358,362,363.2,346,347.9,347.6,351.37,106200,373.16,7262,52270,49.22
NHAI, N1, 01-Oct-2020,1052.66,1054.69,1098.9,1053.5,1053.85,1054.32,1056.74,2148,22.7,47,2032,94.6
NHAI, N2, 01-Oct-2020,1208.06,1209.99,1210.5,1205,1210,1210.33,1209.59,20423,247.03,103,18323,89.72
NHAI, N4, 01-Oct-2020,1324.95,1324.95,1324.95,1324.95,1324.95,1324.95,1324.95,50,0.66,5,50,100
NHAI, N6, 01-Oct-2020,1319,1319,1322.99,1315.5,1315.5,1315.83,1317.15,2505,32.99,48,2003,79.96
NHAI, N8, 01-Oct-2020,1170,1175.01,1190,1175,1190,1190,1175.15,505,5.93,6,505,100
NHAI, NA, 01-Oct-2020,1260.05,1259,1265,1259,1265,1264.2,1262.92,5930,74.89,47,4316,72.78
NHAI, NE, 01-Oct-2020,1229,1234.99,1235,1230,1235,1235,1230.77,240,2.95,8,234,97.5
NHBTF2014, N6, 01-Oct-2020,7365,7380,7380,7340.01,7350.2,7350.2,7352.56,20,1.47,3,20,100
NHBTF2023, N6, 01-Oct-2020,6600,6745,6745,6745,6745,6745,6745,2,0.13,1,2,100
NHPC, EQ, 01-Oct-2020,20.2,20.3,20.35,20.15,20.3,20.25,20.27,1552241,314.62,5134,751798,48.43
NIACL, EQ, 01-Oct-2020,104.6,105.8,106.1,104.4,105.9,105.15,105.14,89967,94.59,2107,36325,40.38
NIBL, EQ, 01-Oct-2020,6.25,6.25,6.35,6.15,6.15,6.25,6.3,3690,0.23,47,3690,100
NIFTYBEES, EQ, 01-Oct-2020,119.93,120.5,121.74,119.72,121.6,121.61,121.31,1429824,1734.48,10111,600477,42
NIFTYEES, EQ, 01-Oct-2020,14590.65,14583,14583,14583,14583,14583,14583,1,0.15,1,1,100
NIITLTD, EQ, 01-Oct-2020,133.15,134.85,135.5,131.05,131.4,131.75,133.19,321208,427.81,4149,123674,38.5
NILAINFRA, EQ, 01-Oct-2020,4.6,4.65,4.7,4.5,4.5,4.5,4.59,396258,18.2,474,340180,85.85
NILASPACES, EQ, 01-Oct-2020,1.15,1.15,1.2,1.1,1.2,1.15,1.17,115942,1.36,53,114532,98.78
NILKAMAL, EQ, 01-Oct-2020,1312.15,1318.75,1326.05,1305.5,1310,1310.1,1315.11,3439,45.23,508,2081,60.51
NIPPOBATRY, EQ, 01-Oct-2020,553,551.95,572.75,551.05,560,560.4,558.96,1892,10.58,267,1189,62.84
NIRAJ, EQ, 01-Oct-2020,36.5,38.3,38.3,37.35,38.3,38.3,38.26,3221,1.23,59,2861,88.82
NITCO, EQ, 01-Oct-2020,16.55,17.2,17.2,16.6,16.6,16.75,16.79,35867,6.02,239,28613,79.78
NITINFIRE, BZ, 01-Oct-2020,0.6,0.65,0.65,0.6,0.65,0.65,0.63,56805,0.36,25, -, -
NITINSPIN, EQ, 01-Oct-2020,37.95,38.5,39.2,37.5,38.8,38.75,38.43,35456,13.63,465,22824,64.37
NKIND, EQ, 01-Oct-2020,22.2,23,23,21.5,23,23,22.26,1599,0.36,7,1599,100
NLCINDIA, EQ, 01-Oct-2020,49.5,50,50.55,49.85,50.45,50.4,50.37,257474,129.68,1670,163419,63.47
NMDC, EQ, 01-Oct-2020,82.25,83,83.85,82.3,82.65,82.6,83.06,3433650,2851.86,14145,1107108,32.24
NOCIL, EQ, 01-Oct-2020,142,142.8,144.7,140.4,140.9,141.95,142.38,1258395,1791.68,11295,286386,22.76
NOIDATOLL, EQ, 01-Oct-2020,3.5,3.4,3.5,3.35,3.45,3.4,3.41,18972,0.65,49,15722,82.87
NORBTEAEXP, BE, 01-Oct-2020,12.3,11.75,12.9,11.7,12.8,12.75,12.33,16958,2.09,191, -, -
NPBET, EQ, 01-Oct-2020,115.22,115.7,123.62,114.44,119,119.06,119.71,4716,5.65,50,4302,91.22
NRAIL, EQ, 01-Oct-2020,194.4,195.95,196,190,193,190.95,192.49,22440,43.2,361,19784,88.16
NRBBEARING, EQ, 01-Oct-2020,72.75,73.15,73.6,72.7,72.9,72.95,72.98,97867,71.42,1458,57984,59.25
NSIL, EQ, 01-Oct-2020,753,739.95,769.5,739.95,744,744.55,754.72,2362,17.83,477,617,26.12
NTL, BE, 01-Oct-2020,1.5,1.55,1.55,1.55,1.55,1.55,1.55,2401,0.04,9, -, -
NTPC, EQ, 01-Oct-2020,85.1,85.8,85.8,84.5,84.75,84.9,84.97,18244685,15503.21,35682,6250902,34.26
NTPC, N4, 01-Oct-2020,1189.55,1204.2,1275,1204.2,1226.99,1226.99,1240.65,240,2.98,6,200,83.33
NTPC, N6, 01-Oct-2020,1470.4,1470.6,1470.6,1465,1465,1465,1465.13,221,3.24,6,221,100
NTPC, N7, 01-Oct-2020,14.16,14.16,14.19,14.16,14.16,14.16,14.16,18151,2.57,83,18151,100
NTPC, NB, 01-Oct-2020,1120,1100.11,1149.5,1100.11,1102.72,1130.77,1130.81,432,4.89,9,246,56.94
NTPC, ND, 01-Oct-2020,1289,1290.01,1290.01,1290.01,1290.01,1290.01,1290.01,8,0.1,1,8,100
NUCLEUS, EQ, 01-Oct-2020,670.35,676,695,670,678,673.8,680.04,123403,839.19,6157,52429,42.49
NXTDIGITAL, EQ, 01-Oct-2020,646.4,652.85,668,648.05,656.45,665,661.05,6553,43.32,575,5031,76.77
OAL, EQ, 01-Oct-2020,351,371,371,340,350,344.75,352.59,18258,64.38,971,11407,62.48
OBEROIRLTY, EQ, 01-Oct-2020,394.2,396,411.95,395.95,409,408.3,406.27,152591,619.93,9221,60215,39.46
OCCL, EQ, 01-Oct-2020,751.25,745.05,767.15,745.05,765.9,760.45,757.52,3476,26.33,272,2535,72.93
OFSS, EQ, 01-Oct-2020,3072.55,3095,3095.05,3022,3046.95,3040.95,3057.75,17647,539.6,2540,9294,52.67
OIL, EQ, 01-Oct-2020,89.3,87.65,89.1,87,88.4,88.7,88.1,451396,397.7,4909,138826,30.75
OILCOUNTUB, EQ, 01-Oct-2020,4.15,4.2,4.2,4,4.15,4.15,4.13,7016,0.29,52,6849,97.62
OISL, EQ, 01-Oct-2020,2.95,3.05,3.05,2.95,3,3,3,32445,0.97,34,31373,96.7
OLECTRA, EQ, 01-Oct-2020,63.15,63.4,64.95,62.95,63.8,63.35,63.55,37665,23.94,611,20952,55.63
OMAXAUTO, EQ, 01-Oct-2020,39.65,40.3,40.3,39.3,40,40,39.98,15672,6.27,305,10892,69.5
OMAXE, EQ, 01-Oct-2020,67.15,67.15,69.9,64.5,67.1,66.7,67.21,101255,68.05,578,86372,85.3
OMKARCHEM, EQ, 01-Oct-2020,7.1,7,7.45,6.8,7,7,7.17,48558,3.48,244,26758,55.11
OMMETALS, EQ, 01-Oct-2020,17.3,17.95,17.95,17.15,17.55,17.65,17.55,42081,7.39,201,31873,75.74
ONELIFECAP, EQ, 01-Oct-2020,6.25,6.25,6.25,6,6.1,6.05,6.05,1062,0.06,10,862,81.17
ONEPOINT, EQ, 01-Oct-2020,11.05,11.65,11.65,11.25,11.3,11.3,11.31,878,0.1,16,789,89.86
ONGC, EQ, 01-Oct-2020,69.25,67.5,69.4,66.65,68.9,69.15,68.14,20869336,14219.96,107625,2531936,12.13
ONMOBILE, EQ, 01-Oct-2020,44.45,45.05,45.6,43.25,43.5,43.35,44.18,89665,39.61,748,57012,63.58
ONWARDTEC, EQ, 01-Oct-2020,63.3,63.9,64.6,62.45,62.75,63.65,63.79,21576,13.76,209,10632,49.28
OPTIEMUS, EQ, 01-Oct-2020,56.4,59.2,59.2,57.85,59.2,59.2,59.16,23813,14.09,208,20991,88.15
OPTOCIRCUI, EQ, 01-Oct-2020,5.15,4.95,5.4,4.9,5.2,5.25,5.11,1220512,62.36,1153,569104,46.63
ORBTEXP, EQ, 01-Oct-2020,57.35,58.65,58.7,55,56,56.45,56.91,11772,6.7,291,5460,46.38
ORICONENT, EQ, 01-Oct-2020,18.05,18.2,18.5,17.6,17.95,17.9,17.97,61980,11.14,269,43383,70
ORIENTABRA, EQ, 01-Oct-2020,19.8,19.85,20.45,19.5,20.2,20.15,19.94,45666,9.11,285,26468,57.96
ORIENTALTL, EQ, 01-Oct-2020,9.05,9.1,9.4,8.9,9,9.15,9.23,12568,1.16,115,7896,62.83
ORIENTBELL, EQ, 01-Oct-2020,99.8,103.4,108.4,102,106,106.8,105.6,69906,73.82,1790,33283,47.61
ORIENTCEM, EQ, 01-Oct-2020,61.25,61.2,62.25,60.15,60.8,60.85,61.16,203745,124.6,2530,140082,68.75
ORIENTELEC, EQ, 01-Oct-2020,181.45,183,184.5,174,178,176.1,176.83,858234,1517.58,9500,524753,61.14
ORIENTHOT, EQ, 01-Oct-2020,20.7,21,21.35,20.65,21,20.9,20.97,12584,2.64,125,8022,63.75
ORIENTPPR, EQ, 01-Oct-2020,16.45,16.7,16.7,16.1,16.2,16.15,16.38,319893,52.38,1001,131165,41
ORIENTREF, EQ, 01-Oct-2020,198.5,201.85,203.9,195.3,197.95,198.2,199.23,79815,159.02,705,70555,88.4
ORISSAMINE, EQ, 01-Oct-2020,2218.6,2285,2420,2254.85,2329,2324.3,2364.53,54694,1293.26,9180,14326,26.19
ORTEL, BZ, 01-Oct-2020,0.8,0.85,0.85,0.8,0.85,0.85,0.84,3327,0.03,7, -, -
ORTINLABSS, EQ, 01-Oct-2020,19.95,20.4,20.4,19.05,19.85,19.45,19.83,21677,4.3,137,18935,87.35
OSWALAGRO, EQ, 01-Oct-2020,9.6,9.4,10,9.15,9.25,9.35,9.69,64839,6.28,212,38748,59.76
OSWALSEEDS, SM, 01-Oct-2020,42.8,44.1,44.1,44.1,44.1,44.1,44.1,4000,1.76,1,4000,100
PAGEIND, EQ, 01-Oct-2020,21335.95,21745,21857.55,21345,21425,21422.4,21562.86,84008,18114.53,18018,17942,21.36
PAISALO, EQ, 01-Oct-2020,419.2,420,425,415.35,418.2,421.8,421.39,13682,57.66,425,7536,55.08
PALASHSECU, EQ, 01-Oct-2020,34.95,35.35,35.35,33.4,33.4,33.4,33.86,772,0.26,11,506,65.54
PALREDTEC, BE, 01-Oct-2020,24.55,25.3,25.75,23.4,25.75,25.75,24.98,2998,0.75,36, -, -
PANACEABIO, BE, 01-Oct-2020,181.5,175.25,190.55,175.25,190,190.2,184.8,52040,96.17,723, -, -
PANACHE, EQ, 01-Oct-2020,51.1,49.6,53.05,49.5,49.5,49.5,50.87,14315,7.28,37,5985,41.81
PANAMAPET, EQ, 01-Oct-2020,54.5,54.95,56.35,54.05,56,55.85,55.08,35789,19.71,399,21935,61.29
PAPERPROD, EQ, 01-Oct-2020,310.5,315.4,318,301.35,312.65,311.7,312.57,373346,1166.96,10476,183562,49.17
PARABDRUGS, BZ, 01-Oct-2020,2.35,2.45,2.45,2.25,2.25,2.25,2.26,18854,0.43,21, -, -
PARACABLES, EQ, 01-Oct-2020,6.8,6.8,7.1,6.8,6.9,6.9,6.95,63098,4.38,346,35179,55.75
PARAGMILK, EQ, 01-Oct-2020,106.35,107.3,109,105,105.3,105.45,106.05,216521,229.63,2672,95360,44.04
PARSVNATH, EQ, 01-Oct-2020,2.45,2.35,2.55,2.35,2.55,2.45,2.41,19381,0.47,75,13900,71.72
PASHUPATI, SM, 01-Oct-2020,59,58.5,58.5,58.5,58.5,58.5,58.5,40000,23.4,1,40000,100
PATELENG, EQ, 01-Oct-2020,12.8,12.8,12.9,12.3,12.45,12.45,12.59,89524,11.27,388,47803,53.4
PATINTLOG, EQ, 01-Oct-2020,23.7,23.15,24.5,23.15,24,24.05,24.21,24806,6.01,124,17629,71.07
PATSPINLTD, EQ, 01-Oct-2020,4.5,4.3,4.55,4.3,4.35,4.35,4.44,1002,0.04,6,500,49.9
PCJEWELLER, EQ, 01-Oct-2020,14,14.3,14.4,13.95,14.2,14.2,14.16,612959,86.79,1390,402934,65.74
PDMJEPAPER, EQ, 01-Oct-2020,14.4,14.25,14.7,14.25,14.65,14.55,14.52,43824,6.36,148,38341,87.49
PDSMFL, EQ, 01-Oct-2020,306.8,309.85,311,306,310.9,310.45,309.85,849,2.63,48,701,82.57
PEARLPOLY, EQ, 01-Oct-2020,17.8,16.95,18.25,16.95,17.75,17.2,17.18,7397,1.27,64,4787,64.72
PEL, EQ, 01-Oct-2020,1253.5,1260.1,1315.9,1256,1293.5,1297.2,1295.07,2048511,26529.57,58549,206129,10.06
PENIND, EQ, 01-Oct-2020,16.05,16,16.4,15.55,16.2,16.2,16.09,246835,39.72,706,62631,25.37
PENINLAND, EQ, 01-Oct-2020,4.5,4.6,4.7,4.4,4.7,4.7,4.59,136698,6.28,141,105405,77.11
PENTAGOLD, SM, 01-Oct-2020,21.5,22,22,22,22,22,22,9000,1.98,2,9000,100
PERSISTENT, EQ, 01-Oct-2020,1341.25,1342.05,1354.95,1288,1305,1303.75,1309.11,206017,2697,8585,135829,65.93
PETRONET, EQ, 01-Oct-2020,220.65,221.3,223.9,219.35,220.75,220.7,220.97,4508165,9961.65,30057,3099947,68.76
PFC, EQ, 01-Oct-2020,86.2,86.8,88.95,86.65,88.65,88.65,88.13,4005502,3530.01,69913,1032334,25.77
PFC, N3, 01-Oct-2020,1335,1310,1310,1310,1310,1310,1310,210,2.75,2,210,100
PFC, N4, 01-Oct-2020,1055.03,1056.15,1058,1053.61,1053.61,1054.29,1055.02,3329,35.12,28,3275,98.38
PFC, N6, 01-Oct-2020,1205.66,1258.74,1258.74,1258.74,1258.74,1258.74,1258.74,1,0.01,1,1,100
PFC, N8, 01-Oct-2020,1459.81,1461.99,1462,1461.02,1462,1461.85,1461.97,418,6.11,5,418,100
PFIZER, EQ, 01-Oct-2020,4899.65,4910,4932,4860,4919.25,4901.75,4886.88,33231,1623.96,9939,17540,52.78
PFOCUS, EQ, 01-Oct-2020,42.05,42.5,44.2,40,40.3,40.8,42.39,78806,33.41,901,46795,59.38
PFS, EQ, 01-Oct-2020,18,18.1,18.7,17.85,18.7,18.4,18.3,524268,95.94,890,480159,91.59
PGEL, BE, 01-Oct-2020,84,83.1,88.2,79.8,88.2,88.2,86.87,54965,47.75,272, -, -
PGHH, EQ, 01-Oct-2020,9946.7,9935.15,9987.9,9780.55,9865,9866.5,9840.35,7698,757.51,2652,3572,46.4
PGHL, EQ, 01-Oct-2020,4999.2,5040.05,5368,5006.65,5238.1,5234.45,5223.77,29950,1564.52,7853,12724,42.48
PGIL, EQ, 01-Oct-2020,147.15,147.25,155.95,133.95,155.95,155.2,150.13,17412,26.14,456,13043,74.91
PHILIPCARB, EQ, 01-Oct-2020,131.75,132.75,136.5,131.5,132.85,132.9,134.32,2187984,2938.97,26900,558809,25.54
PHOENIXLTD, EQ, 01-Oct-2020,582.7,589,606,581.2,599.6,599.95,596.24,399379,2381.26,30916,261577,65.5
PIDILITIND, EQ, 01-Oct-2020,1434.25,1444,1467.7,1434,1464,1463,1452.95,670055,9735.57,22636,202434,30.21
PIIND, EQ, 01-Oct-2020,1971.5,1972,1999.1,1933,1956,1945.3,1960.28,95828,1878.5,12329,46684,48.72
PILANIINVS, EQ, 01-Oct-2020,1552.45,1580,1610,1580,1604,1604,1597.23,1450,23.16,1088,1154,79.59
PILITA, EQ, 01-Oct-2020,6.3,6.35,6.55,6.1,6.55,6.5,6.33,73625,4.66,183,64529,87.65
PIONDIST, EQ, 01-Oct-2020,100.25,100.5,104,100,101.25,101.05,101.4,1886,1.91,72,1361,72.16
PIONEEREMB, EQ, 01-Oct-2020,22.05,21.9,22.3,20.5,20.8,20.95,21.13,52048,11,359,41486,79.71
PITTIENG, EQ, 01-Oct-2020,31.35,32.1,32.1,29.7,30.65,30.55,30.92,262469,81.15,1611,38111,14.52
PKTEA, BE, 01-Oct-2020,211.05,221.6,221.6,201,214.95,204.25,206.02,1662,3.42,44, -, -
PLASTIBLEN, EQ, 01-Oct-2020,193.4,196.55,196.55,188.05,193.4,191.9,190.54,5676,10.81,183,4421,77.89
PNB, EQ, 01-Oct-2020,28.55,27.8,29,27.7,28,28,28.16,62180749,17511.45,81431,9463432,15.22
PNBGILTS, EQ, 01-Oct-2020,39.9,40,40.35,39.5,39.65,39.6,39.82,125324,49.9,728,72144,57.57
PNBHOUSING, EQ, 01-Oct-2020,338.15,341.8,346,332,334,335.55,339.8,207960,706.64,4152,62899,30.25
PNC, EQ, 01-Oct-2020,13.9,14,14.9,13.6,14,14.1,14.14,24326,3.44,127,17999,73.99
PNCINFRA, EQ, 01-Oct-2020,156.2,157.15,159.2,157.15,157.6,158.2,158.35,47223,74.78,1401,25000,52.94
PODDARHOUS, EQ, 01-Oct-2020,160.05,173,173,157.05,159.1,159.15,160.6,1247,2,64,758,60.79
PODDARMENT, EQ, 01-Oct-2020,190.6,197.95,197.95,190,193.75,192.7,193.46,5133,9.93,222,2848,55.48
POKARNA, EQ, 01-Oct-2020,131.4,132.35,137.95,132.2,137.95,137.3,134.71,55675,75,444,44386,79.72
POLYCAB, EQ, 01-Oct-2020,819.9,828.9,834.2,815,821.5,820.15,823.34,118171,972.95,10888,52338,44.29
POLYMED, EQ, 01-Oct-2020,458.55,461.05,469.35,457.55,468,466.95,464.08,63957,296.81,2255,27139,42.43
POLYPLEX, EQ, 01-Oct-2020,700.05,713.95,720,704,715,714.4,711.28,45344,322.52,2524,29683,65.46
PONNIERODE, EQ, 01-Oct-2020,152.55,157,157,151,154.75,152.75,152.13,3183,4.84,104,1814,56.99
POWERGRID, EQ, 01-Oct-2020,162.45,164.75,166,162.8,164.25,164.6,164.38,8356973,13737.31,40696,2485008,29.74
POWERINDIA, EQ, 01-Oct-2020,924.35,947.5,995,920.05,990,971.8,962.08,157888,1519,2417,109212,69.17
POWERMECH, EQ, 01-Oct-2020,403.45,412,418.8,404.6,406.15,406.05,406.82,24627,100.19,912,11574,47
PPAP, EQ, 01-Oct-2020,238.55,244,250,232.3,240.5,239.8,244.59,97888,239.42,2529,33889,34.62
PPL, EQ, 01-Oct-2020,71.25,71,72.75,69.2,69.25,69.5,70.51,26413,18.63,367,18488,70
PRABHAT, EQ, 01-Oct-2020,63.35,63.2,63.8,62.6,62.6,62.65,63.01,8993,5.67,114,7446,82.8
PRAENG, EQ, 01-Oct-2020,6.1,6.4,6.7,6.25,6.7,6.7,6.64,121511,8.07,172,84299,69.38
PRAJIND, EQ, 01-Oct-2020,72.05,72.45,72.95,70.5,70.9,70.9,71.69,521349,373.76,5961,147211,28.24
PRAKASH, EQ, 01-Oct-2020,39.55,39.7,40.4,39.4,39.65,39.9,40.03,191065,76.48,910,147982,77.45
PRAKASHSTL, EQ, 01-Oct-2020,0.7,0.65,0.7,0.65,0.65,0.65,0.66,144849,0.95,79,125846,86.88
PRAXIS, BE, 01-Oct-2020,38.2,39.45,39.45,36.65,38,38,37.16,3847,1.43,47, -, -
PRECAM, EQ, 01-Oct-2020,34,35.7,35.75,34.5,35.5,35.1,35.06,180946,63.44,1244,130713,72.24
PRECOT, BE, 01-Oct-2020,30.5,30.5,30.5,29.55,29.65,29.65,30.02,1090,0.33,13, -, -
PRECWIRE, EQ, 01-Oct-2020,127.45,130.2,152.9,130.2,151.75,152.35,148.18,722791,1071,10601,196358,27.17
PREMEXPLN, EQ, 01-Oct-2020,120.85,117.7,123.25,117.7,122.3,119.1,119.74,4177,5,241,2752,65.88
PREMIER, BE, 01-Oct-2020,2.95,2.95,2.95,2.95,2.95,2.95,2.95,320,0.01,5, -, -
PREMIERPOL, EQ, 01-Oct-2020,24,25.9,25.9,23.4,24.2,23.8,23.82,2894,0.69,48,1757,60.71
PRESSMN, EQ, 01-Oct-2020,17.35,17.75,17.75,17,17.2,17.25,17.33,14659,2.54,141,11600,79.13
PRESTIGE, EQ, 01-Oct-2020,251.85,254.4,265,252.15,253.1,253.85,258.65,783823,2027.38,12037,225222,28.73
PRICOLLTD, EQ, 01-Oct-2020,46.95,46.8,48,44.65,44.65,44.65,45.45,174065,79.11,703,146081,83.92
PRIMESECU, EQ, 01-Oct-2020,44.5,45.65,45.65,43.55,43.55,44.2,44.22,6499,2.87,88,5435,83.63
PRINCEPIPE, EQ, 01-Oct-2020,249.7,251.9,255,245,247,245.95,250.38,206044,515.88,6272,101465,49.24
PROSEED, BE, 01-Oct-2020,0.35,0.35,0.35,0.3,0.35,0.35,0.32,110591,0.35,95, -, -
PROZONINTU, EQ, 01-Oct-2020,15.7,16.1,16.1,15.7,16,15.85,15.87,83218,13.21,596,43025,51.7
PRSMJOHNSN, EQ, 01-Oct-2020,55.7,56.45,57.8,56.05,57.05,57.2,56.97,85020,48.44,820,40678,47.85
PSB, EQ, 01-Oct-2020,11.1,11.25,11.3,11.1,11.1,11.1,11.16,93468,10.43,331,65837,70.44
PSL, BE, 01-Oct-2020,0.5,0.5,0.55,0.45,0.55,0.5,0.52,269065,1.4,155, -, -
PSPPROJECT, EQ, 01-Oct-2020,404.05,405.95,424.8,405.05,414.3,415.8,415.44,16531,68.68,1224,8615,52.11
PSUBNKBEES, EQ, 01-Oct-2020,14.07,14.35,14.4,14.1,14.2,14.21,14.24,179389,25.55,322,154972,86.39
PTC, EQ, 01-Oct-2020,47.55,47.95,48,46.75,46.9,46.85,47.2,867423,409.4,3874,608632,70.17
PTL, EQ, 01-Oct-2020,39.2,40.45,40.45,38.45,38.65,38.65,38.97,41427,16.15,413,34583,83.48
PULZ, SM, 01-Oct-2020,11.9,12.45,12.45,12.45,12.45,12.45,12.45,4000,0.5,1,4000,100
PUNJABCHEM, EQ, 01-Oct-2020,642.55,658.8,668.5,633.65,654.9,662.5,651.7,20033,130.56,919,12698,63.39
PUNJLLOYD, BZ, 01-Oct-2020,1.45,1.5,1.5,1.4,1.4,1.4,1.42,128773,1.82,84, -, -
PURVA, EQ, 01-Oct-2020,42.85,43.35,43.7,42.65,43,42.85,43.15,17580,7.59,305,8438,48
PVR, EQ, 01-Oct-2020,1213.2,1334.5,1395.15,1282.35,1308,1300.5,1328.14,11077443,147124.18,317496,832711,7.52
QGOLDHALF, EQ, 01-Oct-2020,2195.5,2200.25,2202,2184.95,2192.5,2191.95,2191.55,2400,52.6,101,2265,94.38
QNIFTY, EQ, 01-Oct-2020,1164,1168,1172,1168,1172,1172,1171.8,20,0.23,4,12,60
QUESS, EQ, 01-Oct-2020,412.6,419,419.05,405,406.5,410.35,411.83,105729,435.42,3157,74250,70.23
QUICKHEAL, EQ, 01-Oct-2020,158.05,158.95,162.4,155.55,160.55,160.45,159.37,627853,1000.59,8065,201729,32.13
RADICO, EQ, 01-Oct-2020,406.3,410.25,413.8,402,405,404,407.63,231584,944,6279,112865,48.74
RADIOCITY, EQ, 01-Oct-2020,18.6,18.6,18.85,18.5,18.55,18.55,18.63,189772,35.35,543,140259,73.91
RAIN, EQ, 01-Oct-2020,102.6,103.4,104.95,103.15,103.25,103.5,103.88,354959,368.72,2460,142546,40.16
RAJESHEXPO, EQ, 01-Oct-2020,447.05,449.95,470.8,449.9,456.5,456.9,460.01,166637,766.54,10527,37550,22.53
RAJRATAN, EQ, 01-Oct-2020,313.45,314.05,330.4,314.05,317.7,318.7,319.78,3166,10.12,143,1779,56.19
RAJRAYON, BZ, 01-Oct-2020,0.1,0.1,0.15,0.1,0.1,0.1,0.11,199877,0.22,19, -, -
RAJSREESUG, EQ, 01-Oct-2020,12.55,12.55,12.7,12.2,12.6,12.65,12.57,4852,0.61,34,4122,84.95
RAJTV, EQ, 01-Oct-2020,33.85,33.95,34.85,33.95,34.1,34.2,34.36,5049,1.74,63,3267,64.71
RALLIS, EQ, 01-Oct-2020,284.9,288.3,291.6,285,287.2,286,288.55,324433,936.17,7435,119947,36.97
RAMANEWS, EQ, 01-Oct-2020,13.6,13.85,14,13,13.25,13.2,13.45,71322,9.59,251,41604,58.33
RAMASTEEL, BE, 01-Oct-2020,43.4,43.45,43.65,43,43.6,43.6,43.33,2292,0.99,17, -, -
RAMCOCEM, EQ, 01-Oct-2020,753.5,764,764,742.6,745.8,746,750.4,656513,4926.49,12053,119866,18.26
RAMCOIND, EQ, 01-Oct-2020,176.6,177.5,183.9,176.2,178.45,177.75,177.24,65044,115.29,859,51317,78.9
RAMCOSYS, EQ, 01-Oct-2020,424.5,445.7,445.7,438.4,445.7,445.7,444.57,393065,1747.46,4997,188157,47.87
RAMKY, EQ, 01-Oct-2020,29.65,29.9,29.9,28.9,29.75,29.55,29.68,61574,18.28,235,51294,83.3
RAMSARUP, BZ, 01-Oct-2020,0.65,0.7,0.7,0.7,0.7,0.7,0.7,63476,0.44,47, -, -
RANASUG, BE, 01-Oct-2020,6.15,6.35,6.4,5.95,6.15,6.1,6.04,69698,4.21,142, -, -
RANEENGINE, EQ, 01-Oct-2020,189.75,199.65,199.7,191.25,191.25,191.35,192.2,404,0.78,67,237,58.66
RANEHOLDIN, EQ, 01-Oct-2020,410.15,414.8,428.95,411,420,422.2,422.77,18367,77.65,1295,8295,45.16
RATNAMANI, EQ, 01-Oct-2020,1235.2,1245,1275,1236.4,1269.75,1267.4,1260.48,65711,828.27,1786,48187,73.33
RAYMOND, EQ, 01-Oct-2020,290.7,292.65,293,286.1,287.7,287.15,288.72,673127,1943.45,12356,242350,36
RBL, EQ, 01-Oct-2020,555.85,550,564.45,541,552.25,556.8,559.58,7564,42.33,629,2277,30.1
RBLBANK, EQ, 01-Oct-2020,169.9,171.9,179.45,171.2,177.25,177.85,176.95,17648911,31228.92,93612,3059617,17.34
RCF, EQ, 01-Oct-2020,42.6,44.1,44.4,43.3,44.35,44,43.8,1138325,498.61,5732,292097,25.66
